Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,label
0.3404069,0.51741445,0.24620573,0.45023814,0.0427344,-0.02830885,-0.19694243,-0.07367998,0.4561533,-0.30654758,0.041880377,0.42739132,0.3507622,0.23188281,0.16368835,0.27624187,-0.040457323,0.10123157,-0.1969966,-0.24157026,4
0.3404069,0.51741445,0.24620573,0.45023814,0.0427344,-0.02830885,-0.19694243,-0.07367998,0.4561533,-0.30654758,0.041880377,0.42739132,0.3507622,0.23188281,0.16368835,0.27624187,-0.040457323,0.10123157,-0.1969966,-0.24157026,4
0.84942424,0.51741445,0.20534247,0.13470942,0.58963954,-0.02830885,0.37904727,0.3829409,0.61499536,-0.30654758,0.20772056,0.57644105,0.68030846,0.23188281,0.1499985,0.38213864,0.14361651,0.10123157,-0.1252244,0.09062568,4
0.9104118,0.51741445,0.5460111,0.4497354,0.7700265,-0.02830885,0.30645064,0.26561388,0.8686804,-0.30654758,0.29675618,0.57644105,0.57255083,0.23188281,0.16694714,0.34188643,0.09453859,0.10123157,-0.26854858,0.061379544,4
0.85649294,0.51741445,0.63856083,0.5979791,0.90052277,-0.02830885,0.10621493,0.010639764,0.8127089,-0.30654758,0.24891981,-0.08480058,0.54367876,0.23188281,0.11323338,0.34046662,-0.10497262,0.10123157,-0.36402777,-0.03930675,4
1.0936576,0.51741445,0.50112563,1.0035821,1.1233585,-0.02830885,0.6776925,0.9871983,0.7053959,-0.30654758,0.4976378,0.6501919,0.49684423,0.23188281,0.23236187,0.54216325,0.30199593,0.10123157,-0.11234636,0.34249792,4
1.2781559,0.51741445,0.6488452,1.1505799,1.3246257,-0.02830885,0.86360645,1.1395487,0.7053959,-0.30654758,0.46985975,0.55294204,0.5128519,0.23188281,0.2383235,0.5218729,0.3940538,0.10123157,0.016343594,0.4341679,4
1.3313506,0.51741445,0.69186765,1.1982995,1.350588,-0.02830885,0.85231006,1.1606002,0.7053959,-0.30654758,0.45413962,0.5076651,0.5259929,0.23188281,0.24048139,0.49613565,0.37517866,0.10123157,-0.024628514,0.39226836,4
0.599705,0.51741445,0.2940041,0.19627015,0.37297,-0.02830885,0.20986119,0.022147892,0.8419859,-0.30654758,0.4475526,0.6033904,0.3769158,0.23188281,0.21381214,0.32225537,-0.1475353,0.10123157,-0.26578724,-0.066511154,4
0.65685284,0.51741445,-0.38707536,-0.006148688,0.11728036,-0.02830885,-0.03672163,-0.08724601,0.776558,-0.30654758,-0.13590036,0.64260215,0.4392632,0.23188281,0.07257084,0.27838987,-0.20396252,0.10123157,-0.27392334,-0.085141286,4
-0.23147668,0.51741445,-0.00018015,0.2507451,-0.06858422,-0.02830885,-0.38238618,0.30547744,0.53866154,-0.30654758,0.11297427,0.78274024,0.32514083,0.23188281,-0.038565744,0.28028044,-0.3133782,0.10123157,-0.28372464,-0.19891022,4
-0.01893366,0.51741445,-0.23132591,0.16810316,0.22091965,-0.02830885,-0.25698808,0.22834563,0.6428669,-0.30654758,0.4101081,0.8680407,0.33443958,0.23188281,0.03384644,0.29743963,-0.22831136,0.10123157,-0.37627378,-0.10104815,4
0.79906,0.51741445,0.49225032,0.8363723,0.7070497,-0.02830885,0.1771359,0.51624346,0.72202325,-0.30654758,0.41524002,0.7373592,0.49436423,0.23188281,0.2859881,0.27796224,-0.07211789,0.10123157,-0.23847464,-0.052101985,4
0.93826956,0.51741445,0.51472753,1.0904884,0.7054899,-0.02830885,0.4863024,0.75175685,0.92613906,-0.30654758,0.60211277,1.0995114,0.45415315,0.23188281,0.29458004,0.38408098,-0.034092233,0.10123157,-0.1405014,0.037083287,4
0.8468614,0.51741445,0.21416956,1.0043231,0.52856404,-0.02830885,0.36065662,0.47844434,0.8619412,-0.30654758,0.59547096,1.0691334,0.47193345,0.23188281,0.09639609,0.3884621,-0.111434355,0.10123157,-0.37983283,-0.12736431,4
0.70375437,0.51741445,0.60660285,0.5520161,0.3686533,-0.02830885,0.3567935,0.50036335,0.8830516,-0.30654758,0.6071743,0.7015443,0.42482045,0.23188281,0.04956306,0.39014733,-0.015788853,0.10123157,-0.52005726,0.09494717,4
0.645458,0.51741445,0.7882016,0.5701943,0.5751003,-0.02830885,0.3241347,0.5871751,0.7801848,-0.30654758,0.61664087,0.4202655,0.17558865,0.23188281,0.25769576,0.3153008,-0.068304874,0.10123157,-0.19436464,-0.16888404,4
0.75780636,0.51741445,0.7427796,0.61707026,0.7228783,-0.02830885,0.16994978,0.6698665,0.76887214,-0.30654758,0.368539,0.3784639,0.17126383,0.23188281,0.027903302,0.2971391,0.002757306,0.10123157,-0.07944212,-0.14777523,4
0.32121095,0.51741445,-0.06600208,1.0860325,0.09597257,-0.02830885,-0.17917852,0.6971994,0.6570049,-0.30654758,0.08788575,0.76351213,0.34461537,0.23188281,-0.007758292,0.7703349,-0.1872552,0.10123157,-0.1668992,-0.046181343,4
0.4947127,0.51741445,0.30008277,1.1118788,0.35335177,-0.02830885,0.17831324,0.866484,0.7545866,-0.30654758,0.445824,1.2585686,0.32090586,0.23188281,0.120044746,0.7124608,-0.1106772,0.10123157,-0.31621456,0.05138773,4
0.52707726,0.51741445,0.35464847,1.0137554,0.62895286,-0.02830885,0.19419806,1.0230283,0.7323776,-0.30654758,0.532512,1.2647985,0.3682161,0.23188281,0.12822379,0.67440724,0.05427899,0.10123157,-0.19047737,0.14449127,4
0.2049707,0.51741445,0.08983442,1.3103501,0.33390117,-0.02830885,0.01917327,1.2804638,0.680879,-0.30654758,0.33681154,1.1694968,0.34617272,0.23188281,0.07083526,0.5910677,-0.049853716,0.10123157,-0.0775454,0.137545,4
0.007040706,0.51741445,0.21026222,1.474846,0.14889029,-0.02830885,-0.2396991,1.4590763,0.33915523,-0.30654758,-0.20516784,1.1537914,0.30902874,0.23188281,0.003373466,0.69031507,-0.24136014,0.10123157,-0.16869196,0.12714691,4
-0.110370316,0.51741445,0.30261832,1.5784651,0.13486944,-0.02830885,0.49476847,1.4890971,0.23406276,-0.30654758,0.58103836,1.1050156,0.3217147,0.23188281,0.18046166,0.6975405,-0.4007269,0.10123157,-0.14383833,0.071938805,4
0.22723077,0.51741445,0.7217399,1.0690578,0.24283509,-0.02830885,0.57882506,0.9187798,0.51835066,-0.30654758,0.8463979,1.1540855,0.39789423,0.23188281,0.16244724,0.6736789,0.011779834,0.10123157,-0.14205503,0.046783622,4
0.123677544,0.51741445,1.04925,0.76092225,0.17251986,-0.02830885,0.7438401,0.2636128,0.51382977,-0.30654758,0.8463979,0.8001101,0.2735023,0.23188281,0.19165257,0.46779004,0.120714895,0.10123157,-0.12914246,-0.009152115,4
0.03616703,0.51741445,0.2413978,0.23482469,-0.09948759,-0.02830885,0.066306114,0.264357,0.3801722,-0.30654758,0.11177105,0.6275588,0.2908899,0.23188281,-0.003921777,0.31584165,-0.003287082,0.10123157,-0.21191828,0.034388274,4
0.539831,0.51741445,0.3593215,0.6657384,0.32113805,-0.02830885,-0.06308404,0.4961834,0.73263437,-0.30654758,0.33091927,0.9895105,0.40040228,0.23188281,0.096550964,0.40917405,0.096399195,0.10123157,-0.114418715,0.116493605,4
0.79170823,0.51741445,0.52053064,0.8355048,0.6381915,-0.02830885,0.119494595,0.69596785,0.75643665,-0.30654758,0.41329032,0.8862288,0.43607414,0.23188281,-0.006460252,0.40612608,0.07619903,0.10123157,-0.033260964,0.101627424,4
0.27402654,0.51741445,0.37945768,0.6418062,0.44410834,-0.02830885,0.12374101,0.45571667,0.803784,-0.30654758,0.24500854,0.85965836,0.31147617,0.23188281,0.01626792,0.4078253,-0.05733804,0.10123157,-0.134073,0.07996524,4
0.11092418,0.51741445,0.53192747,0.3175659,0.24145219,-0.02830885,0.57517266,0.21198887,0.7301277,-0.30654758,0.6192831,0.6262032,0.33463797,0.23188281,-0.011015818,0.45287398,-0.025052004,0.10123157,-0.06770963,0.1367335,4
0.7190744,0.51741445,1.1031073,0.69650203,0.58492243,-0.02830885,0.810306,0.4408649,0.7149711,-0.30654758,0.8705696,0.8124498,0.71354437,0.23188281,0.2627469,0.4248773,0.3145257,0.10123157,-0.09883237,0.12689404,4
0.748965,0.51741445,0.86015344,0.8136073,0.68896645,-0.02830885,0.6831445,0.7947831,0.99346036,-0.30654758,0.8748134,1.0567613,0.6503605,0.23188281,0.11944962,0.5652266,0.18755898,0.10123157,-0.093467794,0.26088768,4
0.78847504,0.51741445,0.4638581,0.6651282,0.55860555,-0.02830885,0.17844172,0.37509486,0.6186495,-0.30654758,0.41396782,0.70315117,0.3608265,0.23188281,-0.05387597,0.38065028,0.083776094,0.10123157,-0.11427102,0.12294292,4
0.9668677,0.51741445,0.5787401,0.84849864,0.56399924,-0.02830885,0.37639716,0.43455204,0.22682086,-0.30654758,0.37141466,0.57962286,0.33531246,0.23188281,-0.177315,0.25689015,0.035939652,0.10123157,-0.338635,0.03791303,4
0.54651225,0.022106746,0.2879991,0.45087656,0.42706305,0.17663306,-0.25872,0.3013755,0.4562854,0.40769428,0.10690491,-0.027107568,0.32008103,1.5332965,-0.06771078,0.5057544,0.14211157,1.0035067,-0.11390304,0.4877779,4
0.5238523,0.022106746,0.31091136,0.36930218,0.54686147,0.17663306,-0.07536604,0.2613092,1.0375227,0.40769428,0.23430964,0.2515399,0.5030968,1.5332965,-0.08474835,0.56382626,0.07194959,1.0035067,-0.20720702,0.4768484,4
0.8169627,0.022106746,0.5149223,0.29904866,0.77297926,0.17663306,0.012675629,0.023565087,1.0375227,0.40769428,0.18978514,0.14613137,0.83884877,1.5332965,0.077315986,0.74665666,0.094103605,1.0035067,-0.17490312,0.5800527,4
1.2818811,0.022106746,0.3333285,1.3530637,0.73538584,0.17663306,-0.03721601,1.0071177,1.0037107,0.40769428,0.09847013,0.8688809,0.6093819,1.5332965,0.23209898,0.72371763,0.5075904,1.0035067,-0.117789075,0.4268571,4
1.082093,0.022106746,-0.19183049,1.2832001,0.7992937,0.17663306,-0.17498119,0.9565945,1.0903264,0.40769428,0.046318557,0.8218241,0.6504534,1.5332965,0.15177397,0.73166066,0.33720365,1.0035067,-0.18087508,0.44056916,4
0.91690356,0.022106746,-0.21837446,1.2832001,0.8397743,0.17663306,-0.10417763,0.9565945,0.9288497,0.40769428,0.082862504,0.8218241,0.67712045,1.5332965,0.06490898,0.73166066,0.22386517,1.0035067,-0.14824867,0.44056916,4
0.4868331,0.022106746,0.092412606,0.683449,0.42487472,0.17663306,-0.06776769,0.56069726,0.8819404,0.40769428,0.17047141,0.6987762,0.557194,1.5332965,-0.035655573,0.7371566,0.15464863,1.0035067,-0.21708056,0.5396957,4
0.50989574,0.022106746,-0.036149558,0.5225717,0.37604448,0.17663306,-0.43161508,0.6207971,0.6559337,0.40769428,0.03113762,0.5389171,0.43128163,1.5332965,0.015327634,0.75066614,0.18190005,1.0035067,-0.36499295,0.603608,4
0.16677833,0.022106746,-0.27523074,0.5225717,0.15496975,0.17663306,-0.14455996,0.6207971,0.32405338,0.40769428,0.22520149,0.5389171,0.5231146,1.5332965,0.109525606,0.75066614,0.15290393,1.0035067,-0.36152753,0.603608,4
0.25766248,0.022106746,-0.26594925,0.92920023,0.24727356,0.17663306,-0.08965408,0.72598916,0.45233303,0.40769428,0.22098361,0.7302683,0.38749468,1.5332965,0.054693587,0.64987266,0.049966827,1.0035067,-0.21628729,0.3292756,4
0.5156151,0.022106746,-0.23624648,0.91414654,0.44442776,0.17663306,-0.24025796,0.6310142,0.52291155,0.40769428,-0.24153195,0.7302683,0.3346644,1.5332965,-0.031892728,0.6268624,0.16028345,1.0035067,-0.22433761,0.39321715,4
1.1170466,0.022106746,-0.48589012,0.8693815,1.2177035,0.17663306,-0.5451338,0.5604202,1.3789208,0.40769428,-0.06946152,0.44181532,0.875984,1.5332965,-0.04346284,0.625128,0.20599678,1.0035067,-0.33993852,0.4117438,4
1.1111702,0.022106746,-0.40205052,0.58511966,1.1974024,0.17663306,-0.250756,0.6046685,1.3789208,0.40769428,-0.01241436,0.4165015,0.8506352,1.5332965,-0.005662351,0.56914145,0.24582179,1.0035067,-0.4253481,0.3278794,4
0.44726393,0.022106746,0.67008173,0.58511966,0.21024853,0.17663306,0.003299106,0.6046685,0.30306542,0.40769428,0.025066596,0.4165015,0.21805507,1.5332965,-0.071409635,0.56914145,0.21448797,1.0035067,-0.25862488,0.3278794,4
0.21833552,0.022106746,0.5533672,0.58511966,0.32786635,0.17663306,-0.33621567,0.6046685,0.2821921,0.40769428,0.065635554,0.4165015,0.32588866,1.5332965,0.06287556,0.56914145,0.019436939,1.0035067,-0.16435377,0.3278794,4
0.29399377,0.022106746,-0.21047123,0.58511966,0.31642586,0.17663306,-0.38464692,0.6046685,0.4354317,0.40769428,-0.099171266,0.4165015,0.40886495,1.5332965,-0.011004814,0.56914145,-0.019702578,1.0035067,-0.02999995,0.3278794,4
0.1284733,0.022106746,-0.02074333,1.0186623,0.3648558,0.17663306,-0.3699429,0.6984069,0.5559402,0.40769428,-0.06785246,0.26839116,0.29612467,1.5332965,-0.10156077,0.72898334,-0.12926209,1.0035067,-0.097960226,0.41924348,4
0.36426255,0.022106746,0.06575507,1.0186623,0.29867896,0.17663306,-0.22212982,0.6984069,0.5744756,0.40769428,-0.046258923,0.26839116,0.20749418,1.5332965,0.04456403,0.72898334,-0.019557951,1.0035067,-0.04770239,0.41924348,4
0.51166916,0.022106746,0.293216,1.0186623,0.20003662,0.17663306,0.20079312,0.6984069,0.35628754,0.40769428,0.004338467,0.26839116,0.38189194,1.5332965,0.1264372,0.72898334,-0.03815433,1.0035067,-0.08812206,0.41924348,4
0.8705452,0.022106746,0.5630901,1.0186623,0.6306917,0.17663306,0.23259957,0.6984069,0.42329678,0.40769428,0.037185162,0.26839116,0.41233683,1.5332965,0.15979466,0.72898334,0.09815228,1.0035067,0.14031465,0.41924348,4
0.35977182,0.022106746,0.41174975,1.0186623,0.5894297,0.17663306,0.04594753,0.6984069,0.56612647,0.40769428,0.37179688,0.26839116,0.7448105,1.5332965,0.13540258,0.72898334,0.3597624,1.0035067,0.06977246,0.41924348,4
0.21016958,0.022106746,0.31324443,1.1294881,0.28355867,0.17663306,0.14847834,0.82445586,0.5700195,0.40769428,0.3270286,0.6318391,0.56108886,1.5332965,0.000655038,0.6395542,0.3087096,1.0035067,0.1099241,0.5018344,4
0.07737433,0.022106746,0.097402595,1.1294881,0.23501137,0.17663306,0.07362656,0.82445586,0.4920935,0.40769428,0.043756813,0.6318391,0.47899374,1.5332965,-0.06473694,0.6395542,0.12781684,1.0035067,0.10818891,0.5018344,4
0.3365656,0.022106746,-0.04223841,1.1294881,0.14937739,0.17663306,0.0914531,0.82445586,0.18385759,0.40769428,-0.072267175,0.6318391,0.43572906,1.5332965,0.03483195,0.6395542,0.022137858,1.0035067,-0.039410863,0.5018344,4
0.31728175,0.022106746,0.70300406,1.1294881,-0.019849064,0.17663306,0.1197458,0.82445586,0.01139306,0.40769428,0.08768579,0.6318391,0.33832574,1.5332965,-0.058702588,0.6395542,-0.033086184,1.0035067,-0.036751535,0.5018344,4
0.64163125,0.022106746,0.104437545,1.1294881,0.3230654,0.17663306,-0.30307433,0.82445586,0.6599616,0.40769428,0.14301519,0.6318391,0.6798169,1.5332965,-0.097713545,0.6395542,0.019218262,1.0035067,-0.06762252,0.5018344,4
1.0545278,0.022106746,0.11534414,1.1294881,0.46263078,0.17663306,-0.2764168,0.82445586,0.7058027,0.40769428,0.19195388,0.6318391,0.57179004,1.5332965,0.08653741,0.6395542,0.14361319,1.0035067,-0.07959765,0.5018344,4
0.6603865,0.022106746,0.31557107,0.7058007,0.4918548,0.17663306,-0.042840485,0.44795877,0.6601287,0.40769428,0.23151833,0.4975321,0.48803514,1.5332965,0.09074871,0.35956523,0.02093621,1.0035067,-0.107515395,0.18087797,4
0.4136829,0.022106746,0.08736715,0.6197032,0.41718042,0.17663306,0.010395058,0.36236745,0.10938102,0.40769428,0.28317758,0.5020637,0.34313786,1.5332965,-0.07514371,0.34715268,-0.05639812,1.0035067,0.062047306,0.21626008,4
0.4136829,0.022106746,0.03612356,0.6197032,0.41718042,0.17663306,-0.18725622,0.36236745,0.10938102,0.40769428,0.27152514,0.5020637,0.34313786,1.5332965,-0.01826948,0.34715268,-0.05639812,1.0035067,0.006316185,0.21626008,4
0.5809502,0.022106746,0.21027057,0.6197032,0.6820556,0.17663306,-0.15052885,0.36236745,0.44267347,0.40769428,-0.034342602,0.5020637,0.62437266,1.5332965,0.052035946,0.34715268,0.016088534,1.0035067,-0.23275322,0.21626008,4
0.58140075,0.022106746,0.31529585,1.0175478,0.60248756,0.17663306,0.030289695,0.2506565,0.9730919,0.40769428,0.122070044,0.74963254,0.58080167,1.5332965,0.058795962,0.93432146,0.1929573,1.0035067,-0.18057095,0.60271436,4
0.35195383,0.022106746,-0.08036924,0.7785669,0.3639155,0.17663306,-0.13795988,0.29027158,1.0001667,0.40769428,0.058160212,0.7583381,0.4218868,1.5332965,0.015104869,0.80149764,0.24098568,1.0035067,-0.043229986,0.46187156,4
0.23948903,0.022106746,-0.16334784,-0.011035355,0.47421288,0.17663306,-0.08366503,0.21266417,0.65290934,0.40769428,-0.029787313,0.11629622,0.33209395,1.5332965,0.031467143,0.57743824,0.07270653,1.0035067,-0.15758458,0.22650924,4
0.3742223,0.022106746,0.45937172,-0.011035355,0.5927687,0.17663306,0.4604,0.21266417,0.57343894,0.40769428,0.1845699,0.11629622,0.38485464,1.5332965,0.04874561,0.57743824,0.09125406,1.0035067,-0.060941424,0.22650924,4
0.3742223,0.022106746,0.8781637,-0.011035355,0.5927687,0.17663306,0.31243578,0.21266417,0.57343894,0.40769428,0.14512637,0.11629622,0.38485464,1.5332965,0.076082915,0.57743824,0.09125406,1.0035067,-0.17766161,0.22650924,4
0.3742223,0.022106746,0.5182634,-0.011035355,0.5927687,0.17663306,0.108855374,0.21266417,0.57343894,0.40769428,0.14794675,0.11629622,0.38485464,1.5332965,0.19576293,0.57743824,0.09125406,1.0035067,-0.224017,0.22650924,4
0.5644244,0.022106746,-0.1805638,-0.011035355,0.37395513,0.17663306,-0.18690541,0.21266417,0.5260485,0.40769428,0.10528313,0.11629622,0.40659565,1.5332965,0.08593639,0.57743824,-0.002435453,1.0035067,-0.21937294,0.22650924,4
0.53746086,0.022106746,0.08555332,-0.011035355,0.43476346,0.17663306,0.05322476,0.21266417,0.2633826,0.40769428,0.20322597,0.11629622,0.44110343,1.5332965,-0.07731855,0.57743824,0.0771048,1.0035067,-0.16254902,0.22650924,4
0.70448405,0.022106746,0.4028215,-0.011035355,0.51695025,0.17663306,0.2606498,0.21266417,0.099205784,0.40769428,0.2906251,0.11629622,0.37422088,1.5332965,-0.04177225,0.57743824,0.1241488,1.0035067,-0.03965963,0.22650924,4
0.70448405,0.022106746,0.55275863,-0.011035355,0.51695025,0.17663306,0.29996678,0.21266417,0.099205784,0.40769428,0.17696273,0.11629622,0.37422088,1.5332965,0.07933975,0.57743824,0.1241488,1.0035067,-0.24119298,0.22650924,4
1.622408,0.022106746,0.5264648,-0.011035355,1.4817725,0.17663306,0.40407404,0.21266417,1.5832826,0.40769428,0.39805165,0.11629622,1.1236622,1.5332965,0.038436215,0.57743824,0.20801952,1.0035067,-0.3838259,0.22650924,4
0.26759097,0.022106746,0.27162367,0.69948286,0.4828683,0.17663306,0.1870701,0.7296052,0.78593844,0.40769428,0.4427148,0.8745996,0.49728006,1.5332965,-0.026553728,0.79440707,0.22378911,1.0035067,-0.51370996,0.45461604,4
0.533248,0.022106746,0.14877015,0.9325896,0.5014228,0.17663306,-0.020781599,0.8432666,0.8149905,0.40769428,0.26138017,0.78901446,0.5258804,1.5332965,-0.02614131,0.7232864,0.1773232,1.0035067,-0.38238466,0.42788368,4
0.7585812,0.022106746,0.842232,1.2163756,0.6473289,0.17663306,0.42886767,1.191228,0.6318978,0.40769428,0.47500193,0.62729937,0.57712567,1.5332965,-0.029820984,0.6719879,0.29044843,1.0035067,-0.32495055,0.23659235,4
0.84980303,0.022106746,1.0503848,1.2163756,0.77921677,0.17663306,0.47619948,1.191228,0.6160644,0.40769428,0.47346357,0.62729937,0.5986297,1.5332965,0.080299474,0.6719879,0.36623996,1.0035067,-0.13362852,0.23659235,4
0.5089104,0.022106746,0.18959779,0.13152283,0.46838784,0.17663306,-0.53448474,0.11431068,0.7533791,0.40769428,0.109922335,0.4053499,0.5062642,1.5332965,-0.02669154,0.85875976,0.0088565,1.0035067,-0.12888995,0.72578424,4
1.4622227,0.022106746,0.038219653,0.7845722,1.277759,0.17663306,-0.24138427,0.5807718,1.19071,0.40769428,-0.07775248,0.83959603,1.0132072,1.5332965,0.050348356,0.76420105,0.15874824,1.0035067,-0.33783826,0.61160386,4
1.6280135,0.022106746,0.3235518,1.2044854,1.4935893,0.17663306,0.16706324,1.009742,1.1752285,0.40769428,0.32947424,0.99753064,1.1906542,1.5332965,0.018137176,0.7491444,0.3121288,1.0035067,-0.28787267,0.4521625,4
0.62218916,0.022106746,-0.091000974,1.1021696,0.4681472,0.17663306,-0.29542467,0.91288143,0.4240894,0.40769428,0.26792967,0.78114367,0.3697929,1.5332965,0.013858118,0.28693524,0.30929714,1.0035067,-0.34293163,0.30602065,4
0.45976382,0.022106746,0.04208718,0.38966566,0.34556934,0.17663306,-0.04995406,0.19839068,0.59220564,0.40769428,0.045933343,0.38973847,0.49275926,1.5332965,-0.053623814,0.42549968,0.24142438,1.0035067,-0.28475106,0.34433225,4
0.99082875,0.022106746,0.6301616,0.1744707,0.5499025,0.17663306,0.4259241,0.24406175,0.7837527,0.40769428,0.010369767,0.38194332,0.52282363,1.5332965,0.048378386,0.55724525,-0.019271875,1.0035067,-0.28358814,0.425956,4
1.0537947,0.022106746,-0.048968576,0.22550862,0.5543371,0.17663306,-0.45805994,0.13029489,0.75070536,0.40769428,-0.065348946,0.3513434,0.4845687,1.5332965,0.055588078,0.61586076,-0.043797508,1.0035067,-0.20385279,0.2636523,4
1.0622777,0.022106746,0.110552415,-0.04271635,0.5516425,0.17663306,-0.66133946,-0.041424256,0.24943873,0.40769428,-0.5663981,0.30740494,0.51095444,1.5332965,0.13125248,0.5579122,0.015767451,1.0035067,-0.098704,0.13614644,4
1.0622777,0.022106746,0.7559971,0.94857246,0.5516425,0.17663306,0.18621361,0.96966624,0.24943873,0.40769428,-0.000762044,1.0150421,0.51095444,1.5332965,0.01832124,0.9928364,0.015767451,1.0035067,0.15935986,0.25959063,4
0.22992457,0.022106746,0.002946149,0.71921885,0.031481743,0.17663306,-0.19433294,0.6979904,0.6785025,0.40769428,0.2191144,0.9752108,0.6124011,1.5332965,0.06526317,0.8012679,0.089896515,1.0035067,0.055898085,0.31420478,4
0.33902463,0.022106746,-0.30876848,0.32697633,0.26331046,0.17663306,-0.13993762,0.09182904,0.6120973,0.40769428,0.37941396,0.32462004,0.66129863,1.5332965,0.111301646,0.6971524,0.14048174,1.0035067,-0.08392566,0.377491,4
0.6141821,0.022106746,-0.2303357,0.32697633,0.31788003,0.17663306,-0.124917984,0.09182904,0.5398083,0.40769428,0.17629649,0.32462004,0.5090823,1.5332965,0.11003325,0.6971524,0.001282578,1.0035067,-0.15616529,0.377491,4
0.101071976,0.022106746,-0.031953778,0.32697633,0.5356006,0.17663306,-0.2341285,0.09182904,0.7187514,0.40769428,-0.07731758,0.32462004,0.4192608,1.5332965,0.08215543,0.6971524,-0.036062203,1.0035067,0.07811707,0.377491,4
